feature1,feature2,feature3,feature4,feature5,feature6,feature7,feature8,target
f145,f28,f360,f461,f555,f60,item113,item0,item118
f145,f28,f360,f461,f555,f60,item118,item113,item113
f145,f28,f360,f461,f555,f60,item113,item118,item118
f145,f28,f360,f461,f555,f60,item118,item113,item129
f145,f28,f360,f461,f555,f60,item129,item118,item128
f145,f28,f360,f461,f555,f60,item128,item129,item89
f145,f28,f360,f461,f555,f60,item89,item128,item113
f145,f28,f360,f461,f555,f60,item113,item89,item58
f145,f28,f360,f461,f555,f60,item58,item113,item80
f145,f28,f360,f461,f555,f60,item80,item58,item58
f145,f28,f360,f461,f555,f60,item58,item80,item57
f111,f20,f3747,f41260,f5489,f60,item0,item0,item5
f111,f20,f3747,f41260,f5489,f60,item5,item0,item34
f111,f20,f3747,f41260,f5489,f60,item34,item5,item52
f111,f20,f3747,f41260,f5489,f60,item52,item34,item25
f111,f20,f3747,f41260,f5489,f60,item25,item52,item25
f111,f20,f3747,f41260,f5489,f60,item25,item25,item18
f111,f20,f3747,f41260,f5489,f60,item18,item25,item18
f1145,f20,f3748,f41261,f5291,f60,item0,item0,item41
f1145,f20,f3748,f41261,f5291,f60,item41,item0,item41
f1145,f20,f3748,f41261,f5291,f60,item41,item41,item41
f1145,f20,f3748,f41261,f5291,f60,item41,item41,item26
f1145,f20,f3748,f41261,f5291,f60,item26,item41,item41
f1145,f20,f3748,f41261,f5291,f60,item41,item26,item32
f1145,f20,f3748,f41261,f5291,f60,item32,item41,item59
f1145,f20,f3748,f41261,f5291,f60,item59,item32,item41
f1145,f20,f3748,f41261,f5291,f60,item41,item59,item41
f1145,f20,f3748,f41261,f5291,f60,item41,item41,item26
f1145,f20,f3748,f41261,f5291,f60,item26,item41,item153
f1145,f20,f3748,f41261,f5291,f60,item153,item26,item54
f1145,f20,f3748,f41261,f5291,f60,item54,item153,item153
f1145,f20,f3748,f41261,f5291,f60,item153,item54,item54
f1145,f20,f3748,f41261,f5291,f60,item54,item153,item153
f1145,f20,f3748,f41261,f5291,f60,item153,item54,item153
f1145,f20,f3748,f41261,f5291,f60,item153,item153,item30
f123,f20,f3101,f41262,f585,f60,item0,item0,item36
f123,f20,f3101,f41262,f585,f60,item36,item0,item36
f123,f20,f3101,f41262,f585,f60,item36,item36,item36
f123,f20,f3101,f41262,f585,f60,item36,item36,item130
f123,f20,f3101,f41262,f585,f60,item130,item36,item36
f123,f20,f3101,f41262,f585,f60,item36,item130,item30
f123,f20,f3101,f41262,f585,f60,item30,item36,item2
f123,f20,f3101,f41262,f585,f60,item2,item30,item2
f123,f20,f3101,f41262,f585,f60,item2,item2,item1
f123,f20,f3101,f41262,f585,f60,item1,item2,item30
f1298,f20,f3714,f41263,f5359,f60,item0,item0,item21
f113,f214,f3105,f412,f512,f60,item0,item0,item2
f1153,f20,f3498,f41264,f549,f60,item0,item0,item1
f1153,f20,f3498,f41264,f549,f60,item1,item0,item2
f1153,f20,f3498,f41264,f549,f60,item2,item1,item25
f1153,f20,f3498,f41264,f549,f60,item25,item2,item21
f1153,f20,f3498,f41264,f549,f60,item21,item25,item25
f1305,f20,f3749,f41265,f5170,f60,item0,item0,item2
f1305,f20,f3749,f41265,f5170,f60,item2,item0,item1
f1305,f20,f3749,f41265,f5170,f60,item1,item2,item2
f1305,f20,f3749,f41265,f5170,f60,item2,item1,item2
f1305,f20,f3749,f41265,f5170,f60,item2,item2,item2
f1305,f20,f3749,f41265,f5170,f60,item2,item2,item1
f1305,f20,f3749,f41265,f5170,f60,item1,item2,item1
f1305,f20,f3749,f41265,f5170,f60,item1,item1,item2
f1305,f20,f3749,f41265,f5170,f60,item2,item1,item1
f1305,f20,f3749,f41265,f5170,f60,item1,item2,item2
f1305,f20,f3749,f41265,f5170,f60,item2,item1,item17
f1305,f20,f3749,f41265,f5170,f60,item17,item2,item17
f1305,f20,f3749,f41265,f5170,f60,item17,item17,item23
f1305,f20,f3749,f41265,f5170,f60,item23,item17,item1
f1305,f20,f3749,f41265,f5170,f60,item1,item23,item2
f1305,f20,f3749,f41265,f5170,f60,item2,item1,item1
f1305,f20,f3749,f41265,f5170,f60,item1,item2,item2
f1305,f20,f3749,f41265,f5170,f60,item2,item1,item2
f1305,f20,f3749,f41265,f5170,f60,item2,item2,item2
f1305,f20,f3749,f41265,f5170,f60,item2,item2,item2
f1305,f20,f3749,f41265,f5170,f60,item2,item2,item1
f1305,f20,f3749,f41265,f5170,f60,item1,item2,item2
f1305,f20,f3749,f41265,f5170,f60,item2,item1,item1
f1305,f20,f3749,f41265,f5170,f60,item1,item2,item23
f1305,f20,f3749,f41265,f5170,f60,item23,item1,item17
f1305,f20,f3749,f41265,f5170,f60,item17,item23,item2
f1305,f20,f3749,f41265,f5170,f60,item2,item17,item1
f1305,f20,f3749,f41265,f5170,f60,item1,item2,item17
f1305,f20,f3749,f41265,f5170,f60,item17,item1,item1
f1305,f20,f3749,f41265,f5170,f60,item1,item17,item2
f1305,f20,f3749,f41265,f5170,f60,item2,item1,item1
f1305,f20,f3749,f41265,f5170,f60,item1,item2,item1
f1305,f20,f3749,f41265,f5170,f60,item1,item1,item2
f113,f20,f3326,f41266,f5265,f60,item0,item0,item16
f113,f20,f3326,f41266,f5265,f60,item16,item0,item40
f113,f20,f3326,f41266,f5265,f60,item40,item16,item16
f113,f20,f3326,f41266,f5265,f60,item16,item40,item16
f113,f20,f3326,f41266,f5265,f60,item16,item16,item16
f113,f20,f3326,f41266,f5265,f60,item16,item16,item40
f113,f20,f3326,f41266,f5265,f60,item40,item16,item16
f113,f20,f3326,f41266,f5265,f60,item16,item40,item16
f113,f20,f3326,f41266,f5265,f60,item16,item16,item16
f113,f20,f3326,f41266,f5265,f60,item16,item16,item16
f113,f20,f3326,f41266,f5265,f60,item16,item16,item16
f113,f20,f3326,f41266,f5265,f60,item16,item16,item16
f113,f20,f3326,f41266,f5265,f60,item16,item16,item5
f113,f20,f3326,f41266,f5265,f60,item5,item16,item37
f113,f20,f3326,f41266,f5265,f60,item37,item5,item48
f113,f20,f3326,f41266,f5265,f60,item48,item37,item48
f113,f20,f3326,f41266,f5265,f60,item48,item48,item37
f113,f20,f3326,f41266,f5265,f60,item37,item48,item37
f113,f20,f3326,f41266,f5265,f60,item37,item37,item48
f113,f20,f3326,f41266,f5265,f60,item48,item37,item5
f113,f20,f3326,f41266,f5265,f60,item5,item48,item37
f113,f20,f3326,f41266,f5265,f60,item37,item5,item37
f113,f20,f3326,f41266,f5265,f60,item37,item37,item16
f113,f20,f3326,f41266,f5265,f60,item16,item37,item48
f113,f20,f3326,f41266,f5265,f60,item48,item16,item48
f113,f20,f3326,f41266,f5265,f60,item48,item48,item16
f113,f20,f3326,f41266,f5265,f60,item16,item48,item37
f113,f20,f3326,f41266,f5265,f60,item37,item16,item5
f113,f20,f3326,f41266,f5265,f60,item5,item37,item16
f113,f20,f3326,f41266,f5265,f60,item16,item5,item24
f113,f20,f3326,f41266,f5265,f60,item24,item16,item78
f113,f20,f3326,f41266,f5265,f60,item78,item24,item71
f113,f20,f3326,f41266,f5265,f60,item71,item78,item70
f113,f20,f3326,f41266,f5265,f60,item70,item71,item71
f113,f20,f3326,f41266,f5265,f60,item71,item70,item152
f113,f20,f3326,f41266,f5265,f60,item152,item71,item78
f113,f20,f3326,f41266,f5265,f60,item78,item152,item78
f113,f20,f3326,f41266,f5265,f60,item78,item78,item71
f113,f20,f3326,f41266,f5265,f60,item71,item78,item152
f113,f20,f3326,f41266,f5265,f60,item152,item71,item70
f113,f20,f3326,f41266,f5265,f60,item70,item152,item71
f113,f20,f3326,f41266,f5265,f60,item71,item70,item155
f113,f20,f3326,f41266,f5265,f60,item155,item71,item131
f113,f20,f3326,f41266,f5265,f60,item131,item155,item71
f113,f20,f3326,f41266,f5265,f60,item71,item131,item70
f113,f20,f3326,f41266,f5265,f60,item70,item71,item81
f113,f20,f3326,f41266,f5265,f60,item81,item70,item75
f113,f20,f3326,f41266,f5265,f60,item75,item81,item90
f113,f20,f3326,f41266,f5265,f60,item90,item75,item131
f113,f20,f3326,f41266,f5265,f60,item131,item90,item90
f113,f20,f3326,f41266,f5265,f60,item90,item131,item75
f113,f20,f3326,f41266,f5265,f60,item75,item90,item152
f113,f20,f3326,f41266,f5265,f60,item152,item75,item71
f113,f20,f3326,f41266,f5265,f60,item71,item152,item90
f113,f20,f3326,f41266,f5265,f60,item90,item71,item91
f113,f20,f3326,f41266,f5265,f60,item91,item90,item71
f113,f20,f3326,f41266,f5265,f60,item71,item91,item72
f113,f20,f3326,f41266,f5265,f60,item72,item71,item76
f113,f20,f3326,f41266,f5265,f60,item76,item72,item73
f113,f20,f3326,f41266,f5265,f60,item73,item76,item131
f113,f20,f3326,f41266,f5265,f60,item131,item73,item73
f113,f20,f3326,f41266,f5265,f60,item73,item131,item90
f113,f20,f3326,f41266,f5265,f60,item90,item73,item75
f113,f20,f3326,f41266,f5265,f60,item75,item90,item71
f113,f20,f3326,f41266,f5265,f60,item71,item75,item77
f113,f20,f3326,f41266,f5265,f60,item77,item71,item75
f113,f20,f3326,f41266,f5265,f60,item75,item77,item131
f113,f20,f3326,f41266,f5265,f60,item131,item75,item81
f113,f20,f3326,f41266,f5265,f60,item81,item131,item74
f113,f20,f3326,f41266,f5265,f60,item74,item81,item155
f113,f20,f3326,f41266,f5265,f60,item155,item74,item70
f113,f20,f3326,f41266,f5265,f60,item70,item155,item73
f113,f20,f3326,f41266,f5265,f60,item73,item70,item71
f113,f20,f3326,f41266,f5265,f60,item71,item73,item90
f113,f20,f3326,f41266,f5265,f60,item90,item71,item71
f113,f20,f3326,f41266,f5265,f60,item71,item90,item71
f113,f20,f3326,f41266,f5265,f60,item71,item71,item72
f113,f20,f3326,f41266,f5265,f60,item72,item71,item71
f113,f20,f3326,f41266,f5265,f60,item71,item72,item152
f113,f20,f3326,f41266,f5265,f60,item152,item71,item155
f113,f20,f3326,f41266,f5265,f60,item155,item152,item152
f113,f20,f3326,f41266,f5265,f60,item152,item155,item76
f113,f20,f3326,f41266,f5265,f60,item76,item152,item71
f113,f20,f3326,f41266,f5265,f60,item71,item76,item74
f113,f20,f3326,f41266,f5265,f60,item74,item71,item75
f113,f20,f3326,f41266,f5265,f60,item75,item74,item71
f113,f20,f3326,f41266,f5265,f60,item71,item75,item76
f113,f20,f3326,f41266,f5265,f60,item76,item71,item81
f113,f20,f3326,f41266,f5265,f60,item81,item76,item131
f113,f20,f3326,f41266,f5265,f60,item131,item81,item70
f113,f20,f3326,f41266,f5265,f60,item70,item131,item155
f113,f20,f3326,f41266,f5265,f60,item155,item70,item71
f113,f20,f3326,f41266,f5265,f60,item71,item155,item155
f113,f20,f3326,f41266,f5265,f60,item155,item71,item90
f113,f20,f3326,f41266,f5265,f60,item90,item155,item71
f113,f20,f3326,f41266,f5265,f60,item71,item90,item70
f113,f20,f3326,f41266,f5265,f60,item70,item71,item71
f113,f20,f3326,f41266,f5265,f60,item71,item70,item91
f113,f20,f3326,f41266,f5265,f60,item91,item71,item72
f113,f20,f3326,f41266,f5265,f60,item72,item91,item70
f113,f20,f3326,f41266,f5265,f60,item70,item72,item71
f113,f20,f3326,f41266,f5265,f60,item71,item70,item73
f113,f20,f3326,f41266,f5265,f60,item73,item71,item76
f113,f20,f3326,f41266,f5265,f60,item76,item73,item71
f113,f20,f3326,f41266,f5265,f60,item71,item76,item76
f113,f20,f3326,f41266,f5265,f60,item76,item71,item71
f113,f20,f3326,f41266,f5265,f60,item71,item76,item74
f113,f20,f3326,f41266,f5265,f60,item74,item71,item152
f113,f20,f3326,f41266,f5265,f60,item152,item74,item90
f113,f20,f3326,f41266,f5265,f60,item90,item152,item74
f113,f20,f3326,f41266,f5265,f60,item74,item90,item71
f113,f20,f3326,f41266,f5265,f60,item71,item74,item77
f113,f20,f3326,f41266,f5265,f60,item77,item71,item71
f113,f20,f3326,f41266,f5265,f60,item71,item77,item70
f113,f20,f3326,f41266,f5265,f60,item70,item71,item71
f113,f20,f3326,f41266,f5265,f60,item71,item70,item155
f113,f20,f3326,f41266,f5265,f60,item155,item71,item72
f113,f20,f3326,f41266,f5265,f60,item72,item155,item71
f113,f20,f3326,f41266,f5265,f60,item71,item72,item91
f113,f20,f3326,f41266,f5265,f60,item91,item71,item90
f113,f20,f3326,f41266,f5265,f60,item90,item91,item73
f113,f20,f3326,f41266,f5265,f60,item73,item90,item76
f113,f20,f3326,f41266,f5265,f60,item76,item73,item71
f113,f20,f3326,f41266,f5265,f60,item71,item76,item155
f113,f20,f3326,f41266,f5265,f60,item155,item71,item71
f113,f20,f3326,f41266,f5265,f60,item71,item155,item91
f113,f20,f3326,f41266,f5265,f60,item91,item71,item71
f113,f20,f3326,f41266,f5265,f60,item71,item91,item74
f113,f20,f3326,f41266,f5265,f60,item74,item71,item155
f113,f20,f3326,f41266,f5265,f60,item155,item74,item71
f113,f20,f3326,f41266,f5265,f60,item71,item155,item71
f113,f20,f3326,f41266,f5265,f60,item71,item71,item70
f113,f20,f3326,f41266,f5265,f60,item70,item71,item71
f113,f20,f3326,f41266,f5265,f60,item71,item70,item155
f113,f20,f3326,f41266,f5265,f60,item155,item71,item71
f113,f20,f3326,f41266,f5265,f60,item71,item155,item71
f113,f20,f3326,f41266,f5265,f60,item71,item71,item70
f113,f20,f3326,f41266,f5265,f60,item70,item71,item155
f113,f20,f3326,f41266,f5265,f60,item155,item70,item71
f113,f20,f3326,f41266,f5265,f60,item71,item155,item90
f113,f20,f3326,f41266,f5265,f60,item90,item71,item71
f113,f20,f3326,f41266,f5265,f60,item71,item90,item70
f113,f20,f3326,f41266,f5265,f60,item70,item71,item71
f113,f20,f3326,f41266,f5265,f60,item71,item70,item90
f113,f20,f3326,f41266,f5265,f60,item90,item71,item91
f113,f20,f3326,f41266,f5265,f60,item91,item90,item71
f113,f20,f3326,f41266,f5265,f60,item71,item91,item91
f113,f20,f3326,f41266,f5265,f60,item91,item71,item72
f113,f20,f3326,f41266,f5265,f60,item72,item91,item71
f113,f20,f3326,f41266,f5265,f60,item71,item72,item73
f113,f20,f3326,f41266,f5265,f60,item73,item71,item71
f113,f20,f3326,f41266,f5265,f60,item71,item73,item71
f113,f20,f3326,f41266,f5265,f60,item71,item71,item76
f113,f20,f3326,f41266,f5265,f60,item76,item71,item152
f113,f20,f3326,f41266,f5265,f60,item152,item76,item77
f113,f20,f3326,f41266,f5265,f60,item77,item152,item71
f113,f20,f3326,f41266,f5265,f60,item71,item77,item74
f113,f20,f3326,f41266,f5265,f60,item74,item71,item70
f113,f20,f3326,f41266,f5265,f60,item70,item74,item71
f113,f20,f3326,f41266,f5265,f60,item71,item70,item155
f113,f20,f3326,f41266,f5265,f60,item155,item71,item81
f113,f20,f3326,f41266,f5265,f60,item81,item155,item70
f113,f20,f3326,f41266,f5265,f60,item70,item81,item75
f113,f20,f3326,f41266,f5265,f60,item75,item70,item71
f113,f20,f3326,f41266,f5265,f60,item71,item75,item90
f113,f20,f3326,f41266,f5265,f60,item90,item71,item70
f113,f20,f3326,f41266,f5265,f60,item70,item90,item90
f113,f20,f3326,f41266,f5265,f60,item90,item70,item71
f113,f20,f3326,f41266,f5265,f60,item71,item90,item71
f113,f20,f3326,f41266,f5265,f60,item71,item71,item90
f113,f20,f3326,f41266,f5265,f60,item90,item71,item91
f113,f20,f3326,f41266,f5265,f60,item91,item90,item71
f113,f20,f3326,f41266,f5265,f60,item71,item91,item71
f113,f20,f3326,f41266,f5265,f60,item71,item71,item155
f113,f20,f3326,f41266,f5265,f60,item155,item71,item71
f113,f20,f3326,f41266,f5265,f60,item71,item155,item72
f113,f20,f3326,f41266,f5265,f60,item72,item71,item73
f113,f20,f3326,f41266,f5265,f60,item73,item72,item71
f113,f20,f3326,f41266,f5265,f60,item71,item73,item76
f113,f20,f3326,f41266,f5265,f60,item76,item71,item71
f113,f20,f3326,f41266,f5265,f60,item71,item76,item71
f113,f20,f3326,f41266,f5265,f60,item71,item71,item152
f113,f20,f3326,f41266,f5265,f60,item152,item71,item76
f113,f20,f3326,f41266,f5265,f60,item76,item152,item74
f113,f20,f3326,f41266,f5265,f60,item74,item76,item71
f113,f20,f3326,f41266,f5265,f60,item71,item74,item77
f113,f20,f3326,f41266,f5265,f60,item77,item71,item71
f113,f20,f3326,f41266,f5265,f60,item71,item77,item155
f113,f20,f3326,f41266,f5265,f60,item155,item71,item70
f113,f20,f3326,f41266,f5265,f60,item70,item155,item71
f113,f20,f3326,f41266,f5265,f60,item71,item70,item71
f113,f20,f3326,f41266,f5265,f60,item71,item71,item90
f113,f20,f3326,f41266,f5265,f60,item90,item71,item91
f113,f20,f3326,f41266,f5265,f60,item91,item90,item71
f113,f20,f3326,f41266,f5265,f60,item71,item91,item71
f113,f20,f3326,f41266,f5265,f60,item71,item71,item91
f113,f20,f3326,f41266,f5265,f60,item91,item71,item81
f113,f20,f3326,f41266,f5265,f60,item81,item91,item72
f113,f20,f3326,f41266,f5265,f60,item72,item81,item76
f113,f20,f3326,f41266,f5265,f60,item76,item72,item71
f113,f20,f3326,f41266,f5265,f60,item71,item76,item73
f113,f20,f3326,f41266,f5265,f60,item73,item71,item71
f113,f20,f3326,f41266,f5265,f60,item71,item73,item152
f113,f20,f3326,f41266,f5265,f60,item152,item71,item72
f113,f20,f3326,f41266,f5265,f60,item72,item152,item71
f113,f20,f3326,f41266,f5265,f60,item71,item72,item74
f113,f20,f3326,f41266,f5265,f60,item74,item71,item77
f113,f20,f3326,f41266,f5265,f60,item77,item74,item70
f113,f20,f3326,f41266,f5265,f60,item70,item77,item131
f113,f20,f3326,f41266,f5265,f60,item131,item70,item71
f113,f20,f3326,f41266,f5265,f60,item71,item131,item75
f113,f20,f3326,f41266,f5265,f60,item75,item71,item70
f113,f20,f3326,f41266,f5265,f60,item70,item75,item131
f113,f20,f3326,f41266,f5265,f60,item131,item70,item81
f113,f20,f3326,f41266,f5265,f60,item81,item131,item70
f113,f20,f3326,f41266,f5265,f60,item70,item81,item71
f113,f20,f3326,f41266,f5265,f60,item71,item70,item75
f113,f20,f3326,f41266,f5265,f60,item75,item71,item131
f113,f20,f3326,f41266,f5265,f60,item131,item75,item90
f113,f20,f3326,f41266,f5265,f60,item90,item131,item71
f113,f20,f3326,f41266,f5265,f60,item71,item90,item131
f113,f20,f3326,f41266,f5265,f60,item131,item71,item90
f113,f20,f3326,f41266,f5265,f60,item90,item131,item70
f113,f20,f3326,f41266,f5265,f60,item70,item90,item71
f113,f20,f3326,f41266,f5265,f60,item71,item70,item131
f113,f20,f3326,f41266,f5265,f60,item131,item71,item90
f113,f20,f3326,f41266,f5265,f60,item90,item131,item81
f113,f20,f3326,f41266,f5265,f60,item81,item90,item71
f113,f20,f3326,f41266,f5265,f60,item71,item81,item70
f113,f20,f3326,f41266,f5265,f60,item70,item71,item75
f113,f20,f3326,f41266,f5265,f60,item75,item70,item71
f113,f20,f3326,f41266,f5265,f60,item71,item75,item131
f113,f20,f3326,f41266,f5265,f60,item131,item71,item90
f113,f20,f3326,f41266,f5265,f60,item90,item131,item75
f113,f20,f3326,f41266,f5265,f60,item75,item90,item131
f113,f20,f3326,f41266,f5265,f60,item131,item75,item90
f113,f20,f3326,f41266,f5265,f60,item90,item131,item81
f113,f20,f3326,f41266,f5265,f60,item81,item90,item91
f113,f20,f3326,f41266,f5265,f60,item91,item81,item75
f113,f20,f3326,f41266,f5265,f60,item75,item91,item90
f113,f20,f3326,f41266,f5265,f60,item90,item75,item71
f113,f20,f3326,f41266,f5265,f60,item71,item90,item131
f113,f20,f3326,f41266,f5265,f60,item131,item71,item75
f113,f20,f3326,f41266,f5265,f60,item75,item131,item131
f113,f20,f3326,f41266,f5265,f60,item131,item75,item71
f113,f20,f3326,f41266,f5265,f60,item71,item131,item91
f113,f20,f3326,f41266,f5265,f60,item91,item71,item81
f113,f20,f3326,f41266,f5265,f60,item81,item91,item75
f113,f20,f3326,f41266,f5265,f60,item75,item81,item72
f113,f20,f3326,f41266,f5265,f60,item72,item75,item73
f113,f20,f3326,f41266,f5265,f60,item73,item72,item91
f113,f20,f3326,f41266,f5265,f60,item91,item73,item71
f113,f20,f3326,f41266,f5265,f60,item71,item91,item71
f113,f20,f3326,f41266,f5265,f60,item71,item71,item75
f113,f20,f3326,f41266,f5265,f60,item75,item71,item131
f113,f20,f3326,f41266,f5265,f60,item131,item75,item73
f113,f20,f3326,f41266,f5265,f60,item73,item131,item81
f113,f20,f3326,f41266,f5265,f60,item81,item73,item131
f113,f20,f3326,f41266,f5265,f60,item131,item81,item75
f113,f20,f3326,f41266,f5265,f60,item75,item131,item73
f113,f20,f3326,f41266,f5265,f60,item73,item75,item71
f113,f20,f3326,f41266,f5265,f60,item71,item73,item71
f113,f20,f3326,f41266,f5265,f60,item71,item71,item76
f113,f20,f3326,f41266,f5265,f60,item76,item71,item131
f113,f20,f3326,f41266,f5265,f60,item131,item76,item76
f113,f20,f3326,f41266,f5265,f60,item76,item131,item75
f113,f20,f3326,f41266,f5265,f60,item75,item76,item71
f113,f20,f3326,f41266,f5265,f60,item71,item75,item81
f113,f20,f3326,f41266,f5265,f60,item81,item71,item74
f113,f20,f3326,f41266,f5265,f60,item74,item81,item76
f113,f20,f3326,f41266,f5265,f60,item76,item74,item131
f113,f20,f3326,f41266,f5265,f60,item131,item76,item71
f113,f20,f3326,f41266,f5265,f60,item71,item131,item76
f113,f20,f3326,f41266,f5265,f60,item76,item71,item71
f113,f20,f3326,f41266,f5265,f60,item71,item76,item77
f113,f20,f3326,f41266,f5265,f60,item77,item71,item152
f113,f20,f3326,f41266,f5265,f60,item152,item77,item71
f113,f20,f3326,f41266,f5265,f60,item71,item152,item131
f113,f20,f3326,f41266,f5265,f60,item131,item71,item71
f113,f20,f3326,f41266,f5265,f60,item71,item131,item74
f113,f20,f3326,f41266,f5265,f60,item74,item71,item75
f113,f20,f3326,f41266,f5265,f60,item75,item74,item75
f113,f20,f3326,f41266,f5265,f60,item75,item75,item77
f113,f20,f3326,f41266,f5265,f60,item77,item75,item131
f113,f20,f3326,f41266,f5265,f60,item131,item77,item71
f113,f20,f3326,f41266,f5265,f60,item71,item131,item132
f113,f20,f3326,f41266,f5265,f60,item132,item71,item75
f113,f20,f3326,f41266,f5265,f60,item75,item132,item131
f113,f20,f3326,f41266,f5265,f60,item131,item75,item81
f113,f20,f3326,f41266,f5265,f60,item81,item131,item132
f113,f20,f3326,f41266,f5265,f60,item132,item81,item71
f113,f20,f3326,f41266,f5265,f60,item71,item132,item81
f113,f20,f3326,f41266,f5265,f60,item81,item71,item131
f113,f20,f3326,f41266,f5265,f60,item131,item81,item132
f113,f20,f3326,f41266,f5265,f60,item132,item131,item74
f113,f20,f3326,f41266,f5265,f60,item74,item132,item131
f113,f20,f3326,f41266,f5265,f60,item131,item74,item74
f113,f20,f3326,f41266,f5265,f60,item74,item131,item75
f113,f20,f3326,f41266,f5265,f60,item75,item74,item132
f113,f20,f3326,f41266,f5265,f60,item132,item75,item75
f113,f20,f3326,f41266,f5265,f60,item75,item132,item132
